action_org,action_repo,action_workflow,action_fork,action_archived,action_stars,action_trusted_org,action_deprecated,action_ref,action_ref_type,action_ref_resolved_to,action_ref_resolved_type,action_url,parent_org,parent_repo,parent_workflow,parent_fork,parent_archived,parent_ref,parent_ref_type,parent_url
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,github-ospo,.github/workflows/ci.yml,0,0,main,branch,https://github.com/github/github-ospo/blob/a49d2554f3cce7a9c4326d5f366e851dc89f6750/.github/workflows/ci.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,issue-parser,.github/workflows/check-dist.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/check-dist.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,issue-parser,.github/workflows/continuous-delivery.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/continuous-delivery.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,issue-parser,.github/workflows/continuous-integration.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/continuous-integration.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,issue-parser,.github/workflows/linter.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/linter.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,local-action,.github/workflows/continuous-delivery.yml,0,0,main,branch,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/continuous-delivery.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,local-action,.github/workflows/continuous-integration.yml,0,0,main,branch,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/continuous-integration.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,local-action,.github/workflows/linter.yml,0,0,main,branch,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/linter.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,lock,.github/workflows/lint.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/lint.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,lock,.github/workflows/package-check.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/package-check.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,lock,.github/workflows/test.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/test.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,markdownlint-github,.github/workflows/ci.yml,0,0,main,branch,https://github.com/github/markdownlint-github/blob/88c8e134399d963c044a6ac624488ac0eddc27ad/.github/workflows/ci.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,markdownlint-github,.github/workflows/publish.yml,0,0,main,branch,https://github.com/github/markdownlint-github/blob/88c8e134399d963c044a6ac624488ac0eddc27ad/.github/workflows/publish.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,models-ai-sdk,.github/workflows/publish.yml,0,0,main,branch,https://github.com/github/models-ai-sdk/blob/1e071538a5c4621e3515989199e05638cd0da609/.github/workflows/publish.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,models-ai-sdk,.github/workflows/test.yml,0,0,main,branch,https://github.com/github/models-ai-sdk/blob/1e071538a5c4621e3515989199e05638cd0da609/.github/workflows/test.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,rust-gems,.github/workflows/publish.yaml,0,0,main,branch,https://github.com/github/rust-gems/blob/13543cbab2ab0545496587fa0f31d11e73820e51/.github/workflows/publish.yaml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,vscode-codeql,.github/workflows/build-storybook.yml,0,0,main,branch,https://github.com/github/vscode-codeql/blob/8d5df3bd4d3d023cc1bbca9c790edf62eb547f59/.github/workflows/build-storybook.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,vscode-codeql,.github/workflows/bump-cli.yml,0,0,main,branch,https://github.com/github/vscode-codeql/blob/8d5df3bd4d3d023cc1bbca9c790edf62eb547f59/.github/workflows/bump-cli.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,vscode-codeql,.github/workflows/cli-test.yml,0,0,main,branch,https://github.com/github/vscode-codeql/blob/8d5df3bd4d3d023cc1bbca9c790edf62eb547f59/.github/workflows/cli-test.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,vscode-codeql,.github/workflows/e2e-tests.yml,0,0,main,branch,https://github.com/github/vscode-codeql/blob/8d5df3bd4d3d023cc1bbca9c790edf62eb547f59/.github/workflows/e2e-tests.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,vscode-codeql,.github/workflows/main.yml,0,0,main,branch,https://github.com/github/vscode-codeql/blob/8d5df3bd4d3d023cc1bbca9c790edf62eb547f59/.github/workflows/main.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,vscode-codeql,.github/workflows/release.yml,0,0,main,branch,https://github.com/github/vscode-codeql/blob/8d5df3bd4d3d023cc1bbca9c790edf62eb547f59/.github/workflows/release.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,vscode-codeql,.github/workflows/update-node-version.yml,0,0,main,branch,https://github.com/github/vscode-codeql/blob/8d5df3bd4d3d023cc1bbca9c790edf62eb547f59/.github/workflows/update-node-version.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5.0.0,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,audit-actions-workflow-runs,.github/workflows/publish.yml,0,0,main,branch,https://github.com/github/audit-actions-workflow-runs/blob/36d34489203fd8aa37116d021105ae2a1e9caa0e/.github/workflows/publish.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5.0.0,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,audit-actions-workflow-runs,.github/workflows/test.yml,0,0,main,branch,https://github.com/github/audit-actions-workflow-runs/blob/36d34489203fd8aa37116d021105ae2a1e9caa0e/.github/workflows/test.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v5.0.0,tag,a0853c24544627f65ddf259abe73b1d18a591444,commit,https://github.com/actions/setup-node/tree/a0853c24544627f65ddf259abe73b1d18a591444/action.yml,github,opensourcefriday,.github/workflows/tests.yml,0,0,main,branch,https://github.com/github/opensourcefriday/blob/2cd51fa295e94ac9eebe2a15d59d7e35c891efb2/.github/workflows/tests.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v6,tag,2028fbc5c25fe9cf00d9f06a71cc4710d4507903,commit,https://github.com/actions/setup-node/tree/2028fbc5c25fe9cf00d9f06a71cc4710d4507903/action.yml,github,emergency-pull-request-probot-app,.github/workflows/pr.yml,0,0,main,branch,https://github.com/github/emergency-pull-request-probot-app/blob/94f860c95968b0f6e270e9322aa55942e5378617/.github/workflows/pr.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v6,tag,2028fbc5c25fe9cf00d9f06a71cc4710d4507903,commit,https://github.com/actions/setup-node/tree/2028fbc5c25fe9cf00d9f06a71cc4710d4507903/action.yml,github,emergency-pull-request-probot-app,.github/workflows/test.yml,0,0,main,branch,https://github.com/github/emergency-pull-request-probot-app/blob/94f860c95968b0f6e270e9322aa55942e5378617/.github/workflows/test.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v6.0.0,tag,2028fbc5c25fe9cf00d9f06a71cc4710d4507903,commit,https://github.com/actions/setup-node/tree/2028fbc5c25fe9cf00d9f06a71cc4710d4507903/action.yml,github,opensource.guide,.github/workflows/tests.yml,0,0,main,branch,https://github.com/github/opensource.guide/blob/fb5dc202ef8151f48a2d41a59a95a6e9228e5225/.github/workflows/tests.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,v6.0.0,tag,2028fbc5c25fe9cf00d9f06a71cc4710d4507903,commit,https://github.com/actions/setup-node/tree/2028fbc5c25fe9cf00d9f06a71cc4710d4507903/action.yml,github,webpack-bundlesize-compare-action,.github/workflows/check-dist.yml,0,0,main,branch,https://github.com/github/webpack-bundlesize-compare-action/blob/22f6fd79b5c9bff3c31f75e4de34e0e40187d472/.github/workflows/check-dist.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,04c56d2f954f1e4c69436aa54cfef261a018f458,commit,v2.5.0,tag,https://github.com/actions/setup-node/tree/04c56d2f954f1e4c69436aa54cfef261a018f458/action.yml,github,india,.github/workflows/repo-sync.yml,0,0,main,branch,https://github.com/github/india/blob/cde7f5010d90226a6c10049755daffced3d8000b/.github/workflows/repo-sync.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,2028fbc5c25fe9cf00d9f06a71cc4710d4507903,commit,v6.0.0,tag,https://github.com/actions/setup-node/tree/2028fbc5c25fe9cf00d9f06a71cc4710d4507903/action.yml,github,docs,.github/workflows/docs-review-collect.yml,0,0,main,branch,https://github.com/github/docs/blob/56eb33f13b88bc75fbda43767f5684d7e2fa94a3/.github/workflows/docs-review-collect.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,2028fbc5c25fe9cf00d9f06a71cc4710d4507903,commit,v6.0.0,tag,https://github.com/actions/setup-node/tree/2028fbc5c25fe9cf00d9f06a71cc4710d4507903/action.yml,github,docs,.github/workflows/os-ready-for-review.yml,0,0,main,branch,https://github.com/github/docs/blob/56eb33f13b88bc75fbda43767f5684d7e2fa94a3/.github/workflows/os-ready-for-review.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,2028fbc5c25fe9cf00d9f06a71cc4710d4507903,commit,v6.0.0,tag,https://github.com/actions/setup-node/tree/2028fbc5c25fe9cf00d9f06a71cc4710d4507903/action.yml,github,docs,.github/workflows/package-lock-lint.yml,0,0,main,branch,https://github.com/github/docs/blob/56eb33f13b88bc75fbda43767f5684d7e2fa94a3/.github/workflows/package-lock-lint.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,2028fbc5c25fe9cf00d9f06a71cc4710d4507903,commit,v6.0.0,tag,https://github.com/actions/setup-node/tree/2028fbc5c25fe9cf00d9f06a71cc4710d4507903/action.yml,github,docs,.github/workflows/ready-for-doc-review.yml,0,0,main,branch,https://github.com/github/docs/blob/56eb33f13b88bc75fbda43767f5684d7e2fa94a3/.github/workflows/ready-for-doc-review.yml
actions,setup-node,actions/setup-node,0,0,4445,1,0,377c6dae4006fcd73be5aac564ee449b1a5d63f7,commit,unknown,missing,https://github.com/actions/setup-node/tree/377c6dae4006fcd73be5aac564ee449b1a5d63f7/action.yml,github,octoforce-actions,.github/workflows/push-to-main-handler.yml,0,0,main,branch,https://github.com/github/octoforce-actions/blob/b5c525b568a62ec216738b1e3754f8d49673cb82/.github/workflows/push-to-main-handler.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v2,tag,e9aba2c848f5ebd159c070c61ea2c4e2b122355e,commit,https://github.com/actions/setup-python/tree/e9aba2c848f5ebd159c070c61ea2c4e2b122355e/action.yml,github,incubator-airflow,.github/workflows/build-images-workflow-run.yml,1,1,gh-2.0.2,branch,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/workflows/build-images-workflow-run.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v2,tag,e9aba2c848f5ebd159c070c61ea2c4e2b122355e,commit,https://github.com/actions/setup-python/tree/e9aba2c848f5ebd159c070c61ea2c4e2b122355e/action.yml,github,incubator-airflow,.github/workflows/ci.yml,1,1,gh-2.0.2,branch,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/workflows/ci.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v2,tag,e9aba2c848f5ebd159c070c61ea2c4e2b122355e,commit,https://github.com/actions/setup-python/tree/e9aba2c848f5ebd159c070c61ea2c4e2b122355e/action.yml,github,incubator-airflow,.github/workflows/scheduled_quarantined.yml,1,1,gh-2.0.2,branch,https://github.com/github/incubator-airflow/blob/73f70e00b9fd294057f8ca6b714a85622f6d5dd5/.github/workflows/scheduled_quarantined.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v4,tag,7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,commit,https://github.com/actions/setup-python/tree/7f4fc3e22c37d6ff65e88745f38bd3157c663f7c/action.yml,github,codeql,.github/workflows/csv-coverage-pr-artifacts.yml,0,0,main,branch,https://github.com/github/codeql/blob/66f95bcbcdd9ddfde1719396f3df424c4052bb27/.github/workflows/csv-coverage-pr-artifacts.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v4,tag,7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,commit,https://github.com/actions/setup-python/tree/7f4fc3e22c37d6ff65e88745f38bd3157c663f7c/action.yml,github,codeql,.github/workflows/csv-coverage-pr-comment.yml,0,0,main,branch,https://github.com/github/codeql/blob/66f95bcbcdd9ddfde1719396f3df424c4052bb27/.github/workflows/csv-coverage-pr-comment.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v4,tag,7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,commit,https://github.com/actions/setup-python/tree/7f4fc3e22c37d6ff65e88745f38bd3157c663f7c/action.yml,github,codeql,.github/workflows/csv-coverage-timeseries.yml,0,0,main,branch,https://github.com/github/codeql/blob/66f95bcbcdd9ddfde1719396f3df424c4052bb27/.github/workflows/csv-coverage-timeseries.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v4,tag,7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,commit,https://github.com/actions/setup-python/tree/7f4fc3e22c37d6ff65e88745f38bd3157c663f7c/action.yml,github,codeql,.github/workflows/csv-coverage-update.yml,0,0,main,branch,https://github.com/github/codeql/blob/66f95bcbcdd9ddfde1719396f3df424c4052bb27/.github/workflows/csv-coverage-update.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v4,tag,7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,commit,https://github.com/actions/setup-python/tree/7f4fc3e22c37d6ff65e88745f38bd3157c663f7c/action.yml,github,codeql,.github/workflows/csv-coverage.yml,0,0,main,branch,https://github.com/github/codeql/blob/66f95bcbcdd9ddfde1719396f3df424c4052bb27/.github/workflows/csv-coverage.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v4,tag,7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,commit,https://github.com/actions/setup-python/tree/7f4fc3e22c37d6ff65e88745f38bd3157c663f7c/action.yml,github,codeql,.github/workflows/query-list.yml,0,0,main,branch,https://github.com/github/codeql/blob/66f95bcbcdd9ddfde1719396f3df424c4052bb27/.github/workflows/query-list.yml
actions,setup-python,actions/setup-python,0,0,2007,1,0,v4,tag,7f4fc3e22c37d6ff65e88745f38bd3157c663f7c,commit,https://github.com/actions/setup-python/tree/7f4fc3e22c37d6ff65e88745f38bd3157c663f7c/action.yml,github,vitess-gh,.github/workflows/cluster_endtoend_12.yml,1,0,master,branch,https://github.com/github/vitess-gh/blob/6b8851d007d5e863951fdcc00e4aa873517c52fd/.github/workflows/cluster_endtoend_12.yml
